fp_ampl1;fp_ampl2;fp_ampl3;std_noise;CIRpower;RXPACC;fpindex;RX_power;FP_power;Pd;Pr;estimated_range;real_rng;label;location_from;location_to;msid;bias;rng_wo_bias;error;error_nobias;env
6353;6286;4683;40;1224,990784;101;751;-79,77;-81,748;1,978;1,024796289;2,321;1,941;1;esl;hw;249;-0,082416245;2,403416245;0,462416245;0,38;eslhw
6412;6406;4588;32;1265,123204;101;747;-79,63;-81,689;2,059;1,025857089;2,314;1,941;1;esl;hw;249;-0,082596134;2,396596134;0,455596134;0,373;eslhw
6479;5926;3320;32;1262,213501;101;750;-79,64;-82,375;2,735;1,034342039;2,304;1,941;1;esl;hw;249;-0,08285328;2,38685328;0,44585328;0,363;eslhw
6250;6370;3793;32;1256,99289;101;748;-79,658;-82,093;2,435;1,030568179;2,314;1,941;1;esl;hw;249;-0,082596134;2,396596134;0,455596134;0,373;eslhw
5972;6544;5408;40;1217,118381;101;747;-79,798;-81,502;1,704;1,021353919;2,301;1,941;1;esl;hw;249;-0,082930459;2,383930459;0,442930459;0,36;eslhw
6523;6212;3985;32;1226,119562;101;751;-79,766;-81,957;2,191;1,027467843;2,307;1,941;1;esl;hw;249;-0,082776117;2,389776117;0,448776117;0,366;eslhw
6134;6261;4071;32;1239,175508;101;748;-79,72;-82,123;2,403;1,030143001;2,302;1,941;1;esl;hw;249;-0,082904731;2,384904731;0,443904731;0,361;eslhw
6198;6407;5901;32;1242,032103;101;747;-79,71;-81,246;1,536;1,019269853;2,326;1,941;1;esl;hw;249;-0,08228781;2,40828781;0,46728781;0,385;eslhw
5789;6492;5570;32;1209,018152;101;747;-79,827;-81,545;1,718;1,02152154;2,304;1,941;1;esl;hw;249;-0,08285328;2,38685328;0,44585328;0,363;eslhw
6541;6062;4718;32;1236,040842;101;745;-79,731;-81,749;2,018;1,025310105;2,326;1,941;1;esl;hw;249;-0,08228781;2,40828781;0,46728781;0,385;eslhw
5683;6515;5600;36;1208,18328;101;746;-79,83;-81,569;1,739;1,021783791;2,326;1,941;1;esl;hw;249;-0,08228781;2,40828781;0,46728781;0,385;eslhw
5905;6526;5899;32;1236,040842;101;749;-79,731;-81,324;1,593;1,019979682;2,311;1,941;1;esl;hw;249;-0,082673258;2,393673258;0,452673258;0,37;eslhw
6352;6296;5332;36;1249,202433;101;747;-79,685;-81,475;1,79;1,02246345;2,327;1,941;1;esl;hw;249;-0,082262129;2,409262129;0,468262129;0,386;eslhw
6061;6484;4691;24;1214,039511;101;745;-79,809;-81,792;1,983;1,024846822;2,321;1,941;1;esl;hw;249;-0,082416245;2,403416245;0,462416245;0,38;eslhw
6095;6321;5814;28;1222,173383;101;747;-79,78;-81,376;1,596;1,020005014;2,308;1,941;1;esl;hw;249;-0,082750399;2,390750399;0,449750399;0,367;eslhw
6308;6170;5136;24;1190,235286;101;749;-79,895;-81,646;1,751;1,021916265;2,307;1,941;1;esl;hw;249;-0,082776117;2,389776117;0,448776117;0,366;eslhw
5589;6458;6313;36;1229,229067;101;752;-79,755;-81,303;1,548;1,019409441;2,302;1,941;1;esl;hw;249;-0,082904731;2,384904731;0,443904731;0,361;eslhw
6374;6547;4894;40;1237,179802;101;750;-79,727;-81,514;1,787;1,022413988;2,306;1,941;1;esl;hw;249;-0,082801836;2,388801836;0,447801836;0,365;eslhw
6073;6521;5280;32;1239,175508;101;751;-79,72;-81,521;1,801;1,02259157;2,291;1,941;1;esl;hw;249;-0,083187839;2,374187839;0,433187839;0,35;eslhw
6517;6060;3657;32;1254,968489;101;745;-79,665;-82,161;2,496;1,031331199;2,306;1,941;1;esl;hw;249;-0,082801836;2,388801836;0,447801836;0,365;eslhw
6177;6597;5035;32;1229,229067;101;751;-79,755;-81,531;1,776;1,022268196;2,291;1,941;1;esl;hw;249;-0,083187839;2,374187839;0,433187839;0,35;eslhw
6469;6198;5303;36;1229,229067;101;746;-79,755;-81,476;1,721;1,021578584;2,306;1,941;1;esl;hw;249;-0,082801836;2,388801836;0,447801836;0,365;eslhw
6001;6386;3853;36;1210,132212;101;747;-79,823;-82,205;2,382;1,029841023;2,308;1,941;1;esl;hw;249;-0,082750399;2,390750399;0,449750399;0,367;eslhw
6595;5741;3198;36;1236,040842;101;750;-79,731;-82,447;2,716;1,034064542;2,286;1,941;1;esl;hw;249;-0,083316594;2,369316594;0,428316594;0,345;eslhw
6557;5847;3848;32;1218,239905;101;747;-79,794;-82,189;2,395;1,030014788;2,301;1,941;1;esl;hw;249;-0,082930459;2,383930459;0,442930459;0,36;eslhw
6014;6334;5727;28;1205,959773;101;747;-79,838;-81,448;1,61;1,020165836;2,304;1,941;1;esl;hw;249;-0,08285328;2,38685328;0,44585328;0,363;eslhw
6527;6194;3874;36;1204,017561;101;744;-79,845;-82,004;2,159;1,02703989;2,327;1,941;1;esl;hw;249;-0,082262129;2,409262129;0,468262129;0,386;eslhw
6127;6350;3740;32;1230,078482;101;745;-79,752;-82,195;2,443;1,030632461;2,311;1,941;1;esl;hw;249;-0,082673258;2,393673258;0,452673258;0,37;eslhw
6089;6473;5634;28;1231,211948;101;747;-79,748;-81,384;1,636;1,020514621;2,304;1,941;1;esl;hw;249;-0,08285328;2,38685328;0,44585328;0,363;eslhw
6548;5964;3661;32;1254,968489;101;750;-79,665;-82,195;2,53;1,031757987;2,286;1,941;1;esl;hw;249;-0,083316594;2,369316594;0,428316594;0,345;eslhw
3375;3689;2346;24;509,0176262;101;746;-83,584;-86,982;3,398;1,040653714;3,725;3,058;1;esl;hw;295;-0,049674491;3,774674491;0,716674491;0,667;eslhw
3501;3218;2220;24;516,9312904;101;747;-83,517;-87,426;3,909;1,046804842;3,734;3,058;1;esl;hw;295;-0,049489254;3,783489254;0,725489254;0,676;eslhw
3078;4060;3065;20;499,0370858;101;744;-83,67;-86,342;2,672;1,031934983;3,774;3,058;1;esl;hw;295;-0,048669756;3,822669756;0,764669756;0,716;eslhw
2715;3735;3847;24;477,0158627;101;751;-83,866;-86,248;2,382;1,028402452;3,744;3,058;1;esl;hw;295;-0,049283802;3,793283802;0,735283802;0,686;eslhw
2931;3762;3635;20;477,0158627;101;750;-83,866;-86,268;2,402;1,028640927;3,735;3,058;1;esl;hw;295;-0,049468691;3,784468691;0,726468691;0,677;eslhw
3821;3862;2886;24;559,0270479;101;748;-83,177;-86,046;2,869;1,034492708;3,774;3,058;1;esl;hw;295;-0,048669756;3,822669756;0,764669756;0,716;eslhw
3907;3476;2673;20;557,9982299;101;743;-83,185;-86,449;3,264;1,039237843;3,775;3,058;1;esl;hw;295;-0,048649347;3,823649347;0,765649347;0,717;eslhw
3775;3501;3583;20;556,9713053;101;748;-83,193;-85,877;2,684;1,03226233;3,766;3,058;1;esl;hw;295;-0,048833163;3,814833163;0,756833163;0,708;eslhw
3917;3741;2866;24;563,9398978;101;744;-83,139;-86,08;2,941;1,035374493;3,775;3,058;1;esl;hw;295;-0,048649347;3,823649347;0,765649347;0,717;eslhw
3426;3760;2248;24;540,048571;101;743;-83,327;-86,922;3,595;1,043143279;3,725;3,058;1;esl;hw;295;-0,049674491;3,774674491;0,716674491;0,667;eslhw
3650;3820;2985;20;539,0546805;101;748;-83,335;-86,164;2,829;1,033947321;3,775;3,058;1;esl;hw;295;-0,048649347;3,823649347;0,765649347;0,717;eslhw
3977;3492;3063;28;563,0316662;101;751;-83,146;-86,098;2,952;1,035503813;3,744;3,058;1;esl;hw;295;-0,049283802;3,793283802;0,735283802;0,686;eslhw
3882;3475;2700;24;536,9487322;101;745;-83,352;-86,456;3,104;1,037239658;3,735;3,058;1;esl;hw;295;-0,049468691;3,784468691;0,726468691;0,677;eslhw
3683;3336;2453;24;555,0509129;101;750;-83,208;-86,953;3,745;1,045007692;3,754;3,058;1;esl;hw;295;-0,049078735;3,803078735;0,745078735;0,696;eslhw
3928;3492;3197;24;561,0903782;101;744;-83,161;-86,046;2,885;1,034691743;3,735;3,058;1;esl;hw;295;-0,049468691;3,784468691;0,726468691;0,677;eslhw
3755;3512;2757;24;556,9713053;101;747;-83,193;-86,507;3,314;1,039835082;3,73;3,058;1;esl;hw;295;-0,049571543;3,779571543;0,721571543;0,672;eslhw
3678;2959;2141;24;518,0036516;101;744;-83,508;-87,534;4,026;1,04821095;3,73;3,058;1;esl;hw;295;-0,049571543;3,779571543;0,721571543;0,672;eslhw
3530;3537;2354;20;561,9954782;101;749;-83,154;-86,981;3,827;1,046023042;3,734;3,058;1;esl;hw;295;-0,049489254;3,783489254;0,725489254;0,676;eslhw
3673;3975;2934;24;575,0860346;101;747;-83,054;-86,04;2,986;1,035952513;3,754;3,058;1;esl;hw;295;-0,049078735;3,803078735;0,745078735;0,696;eslhw
3738;3878;2818;20;567,0649718;101;745;-83,115;-86,149;3,034;1,03650364;3,766;3,058;1;esl;hw;295;-0,048833163;3,814833163;0,756833163;0,708;eslhw
1863;3495;3514;24;422,0197941;101;749;-84,398;-87,349;2,951;1,034965284;5,32;3,749;1;esl;hw;306;-0,021276818;5,341276818;1,592276818;1,571;eslhw
3835;2378;1434;24;412,9836148;101;744;-84,492;-88,32;3,828;1,045306064;5,254;3,749;1;esl;hw;306;-0,022293375;5,276293375;1,527293375;1,505;eslhw
2038;3384;3295;20;388,0009789;101;744;-84,763;-87,6;2,837;1,033469792;5,324;3,749;1;esl;hw;306;-0,021215596;5,345215596;1,596215596;1,575;eslhw
3071;3860;2661;20;422,0197941;101;750;-84,398;-86,855;2,457;1,029112064;5,253;3,749;1;esl;hw;306;-0,022308871;5,275308871;1,526308871;1,504;eslhw
1984;3666;3424;24;410,9914823;101;748;-84,513;-87,187;2,674;1,031640103;5,01;3,749;1;esl;hw;306;-0,026158975;5,036158975;1,287158975;1,261;eslhw
2147;3756;3244;20;414,9854035;101;744;-84,471;-87,166;2,695;1,031904441;5,226;3,749;1;esl;hw;306;-0,022728317;5,248728317;1,499728317;1,477;eslhw
3095;3844;2707;20;412,9836148;101;750;-84,492;-86,818;2,326;1,027529234;5,301;3,749;1;esl;hw;306;-0,021568224;5,322568224;1,573568224;1,552;eslhw
2421;3993;2913;24;422,0197941;101;750;-84,398;-87,013;2,615;1,030984147;5,25;3,749;1;esl;hw;306;-0,022355375;5,272355375;1,523355375;1,501;eslhw
2786;3878;2836;24;419,9840733;101;748;-84,419;-86,934;2,515;1,029791871;5,263;3,749;1;esl;hw;306;-0,02215404;5,28515404;1,53615404;1,514;eslhw
79;3217;3654;20;406,0063455;101;745;-84,566;-88,077;3,511;1,041517868;5,286;3,749;1;esl;hw;306;-0,021798987;5,307798987;1,558798987;1,537;eslhw
3388;3352;2315;24;390,9604458;101;750;-84,73;-87,343;2,613;1,030839136;5,324;3,749;1;esl;hw;306;-0,021215596;5,345215596;1,596215596;1,575;eslhw
3122;3666;2534;28;412,9836148;101;743;-84,492;-87,112;2,62;1,031008853;5,308;3,749;1;esl;hw;306;-0,021460747;5,329460747;1,580460747;1,559;eslhw
3363;3127;2165;24;382,0610996;101;744;-84,83;-87,714;2,884;1,033997407;5,305;3,749;1;esl;hw;306;-0,021506792;5,326506792;1,577506792;1,556;eslhw
2248;3755;3388;20;430,0637339;101;746;-84,316;-86,964;2,648;1,031405664;5,281;3,749;1;esl;hw;306;-0,021876047;5,302876047;1,553876047;1,532;eslhw
3076;3718;2631;20;410,9914823;101;746;-84,513;-87,025;2,512;1,029723238;5,245;3,749;1;esl;hw;306;-0,022432938;5,267432938;1,518432938;1,496;eslhw
2096;3359;3236;20;388,9849703;101;751;-84,752;-87,652;2,9;1,034217482;5,247;3,749;1;esl;hw;306;-0,022401904;5,269401904;1,520401904;1,498;eslhw
2331;3752;3129;24;422,9926502;101;746;-84,388;-87,157;2,769;1,032812722;5,275;3,749;1;esl;hw;306;-0,021968611;5,296968611;1,547968611;1,526;eslhw
55;3256;3664;20;412,9836148;101;747;-84,492;-88,018;3,526;1,041731762;5,308;3,749;1;esl;hw;306;-0,021460747;5,329460747;1,580460747;1,559;eslhw
3216;3623;2439;24;419,9840733;101;748;-84,419;-87,14;2,721;1,03223208;5,323;3,749;1;esl;hw;306;-0,021230897;5,344230897;1,595230897;1,574;eslhw
2980;3789;2740;20;417,0929232;101;751;-84,449;-86,948;2,499;1,029591825;5,2;3,749;1;esl;hw;306;-0,02313417;5,22313417;1,47413417;1,451;eslhw
2130;3714;3203;24;430,9558906;101;744;-84,307;-87,264;2,957;1,035074193;5,295;3,749;1;esl;hw;306;-0,021660454;5,316660454;1,567660454;1,546;eslhw
2729;3799;2791;20;422,0197941;101;746;-84,398;-87,103;2,705;1,032050523;5,263;3,749;1;esl;hw;306;-0,02215404;5,28515404;1,53615404;1,514;eslhw
3699;2371;1487;20;403,0257745;101;744;-84,598;-88,498;3,9;1,046100381;5,316;3,749;1;esl;hw;306;-0,021338083;5,337338083;1,588338083;1,567;eslhw
2712;4859;4232;24;685,0666426;101;749;-82,294;-84,935;2,641;1,032092255;5,255;4,89;1;esl;hw;318;-0,022277882;5,277277882;0,387277882;0,365;eslhw
4060;5066;3504;24;705,0709497;101;746;-82,169;-84,468;2,299;1,027978921;5,301;4,89;1;esl;hw;318;-0,021568224;5,322568224;0,432568224;0,411;eslhw
4048;4687;3244;24;610,9881979;101;750;-82,791;-84,935;2,144;1,025896535;5,316;4,89;1;esl;hw;318;-0,021338083;5,337338083;0,447338083;0,426;eslhw
2218;4715;4768;20;668,0866926;101;751;-82,403;-84,846;2,443;1,029646979;5,287;4,89;1;esl;hw;318;-0,021783583;5,308783583;0,418783583;0,397;eslhw
3155;5181;4395;24;666,0898583;101;745;-82,416;-84,335;1,919;1,023284314;5,291;4,89;1;esl;hw;318;-0,021721996;5,312721996;0,422721996;0,401;eslhw
3163;4994;4160;24;653,0295311;101;744;-82,502;-84,645;2,143;1,025975128;5,281;4,89;1;esl;hw;318;-0,021876047;5,302876047;0,412876047;0,391;eslhw
3778;4710;3272;24;658,0104962;101;744;-82,469;-85,09;2,621;1,031781639;5,305;4,89;1;esl;hw;318;-0,021506792;5,326506792;0,436506792;0,415;eslhw
3546;4516;3643;20;654,0829391;101;746;-82,495;-85,176;2,681;1,032498939;5,271;4,89;1;esl;hw;318;-0,022030376;5,293030376;0,403030376;0,381;eslhw
2372;4932;4496;20;665,0171131;101;746;-82,423;-84,822;2,399;1,029105953;5,297;4,89;1;esl;hw;318;-0,021629699;5,318629699;0,428629699;0,407;eslhw
2836;4938;4525;20;665,0171131;101;746;-82,423;-84,591;2,168;1,026303338;5,296;4,89;1;esl;hw;318;-0,021645075;5,317645075;0,427645075;0,406;eslhw
3978;4463;3470;20;626,0843114;101;744;-82,685;-85,033;2,348;1,028396928;5,305;4,89;1;esl;hw;318;-0,021506792;5,326506792;0,436506792;0,415;eslhw
2625;4830;4071;20;644,9600601;101;750;-82,556;-85,124;2,568;1,031106158;5,253;4,89;1;esl;hw;318;-0,022308871;5,275308871;0,385308871;0,363;eslhw
2539;4779;4495;24;655,1380463;101;747;-82,488;-84,881;2,393;1,02901028;5,297;4,89;1;esl;hw;318;-0,021629699;5,318629699;0,428629699;0,407;eslhw
3350;5101;4162;20;675,9784038;101;750;-82,352;-84,457;2,105;1,025561006;5,247;4,89;1;esl;hw;318;-0,022401904;5,269401904;0,379401904;0,357;eslhw
3300;5227;4310;24;677,0688308;101;749;-82,345;-84,283;1,938;1,023535127;5,273;4,89;1;esl;hw;318;-0,021999488;5,294999488;0,404999488;0,383;eslhw
3885;5202;3836;20;692,9993404;101;750;-82,244;-84,277;2,033;1,024719128;5,295;4,89;1;esl;hw;318;-0,021660454;5,316660454;0,426660454;0,405;eslhw
2629;4462;4338;24;625,0759956;101;744;-82,692;-85,233;2,541;1,030728486;5,296;4,89;1;esl;hw;318;-0,021645075;5,317645075;0,427645075;0,406;eslhw
2976;4411;4088;24;608,0409394;101;744;-82,812;-85,291;2,479;1,029935275;5,254;4,89;1;esl;hw;318;-0,022293375;5,276293375;0,386293375;0,364;eslhw
2916;4959;4424;28;647,0425204;101;748;-82,542;-84,611;2,069;1,025066027;5,266;4,89;1;esl;hw;318;-0,022107645;5,288107645;0,398107645;0,376;eslhw
3602;4767;3557;20;775,0555335;101;746;-81,758;-84,982;3,224;1,03943345;5,32;4,89;1;esl;hw;318;-0,021276818;5,341276818;0,451276818;0,43;eslhw
3020;4898;4069;24;717,0225616;101;750;-82,096;-84,865;2,769;1,033728805;5,305;4,89;1;esl;hw;318;-0,021506792;5,326506792;0,436506792;0,415;eslhw
2881;4781;3838;28;674,1131845;101;750;-82,364;-85,209;2,845;1,03454179;5,323;4,89;1;esl;hw;318;-0,021230897;5,344230897;0,454230897;0,433;eslhw
4178;4643;3026;28;675,9784038;101;748;-82,352;-84,998;2,646;1,032130367;5,335;4,89;1;esl;hw;318;-0,021047464;5,356047464;0,466047464;0,445;eslhw
2084;4706;4591;20;715,0440897;101;747;-82,108;-85,053;2,945;1,035867394;5,297;4,89;1;esl;hw;318;-0,021629699;5,318629699;0,428629699;0,407;eslhw
2828;4470;3900;20;686,0137512;101;744;-82,288;-85,472;3,184;1,03869337;5,253;4,89;1;esl;hw;318;-0,022308871;5,275308871;0,385308871;0,363;eslhw
4041;4322;3070;24;694,1172241;101;747;-82,237;-85,349;3,112;1,037841847;5,286;4,89;1;esl;hw;318;-0,021798987;5,307798987;0,417798987;0,396;eslhw
4026;4936;3596;24;726,9973391;101;747;-82,036;-84,542;2,506;1,030547564;5,316;4,89;1;esl;hw;318;-0,021338083;5,337338083;0,447338083;0,426;eslhw
2360;4762;4532;20;695,0768452;101;749;-82,231;-84,943;2,712;1,032980263;5,335;4,89;1;esl;hw;318;-0,021047464;5,356047464;0,466047464;0,445;eslhw
3726;5027;3714;20;709,9582681;101;751;-82,139;-84,587;2,448;1,029803139;5,281;4,89;1;esl;hw;318;-0,021876047;5,302876047;0,412876047;0,391;eslhw
3625;4588;3392;24;689,9741518;101;749;-82,263;-85,227;2,964;1,036030779;5,295;4,89;1;esl;hw;318;-0,021660454;5,316660454;0,426660454;0,405;eslhw
4399;4875;3078;20;708,9781017;101;748;-82,145;-84,617;2,472;1,030093128;5,305;4,89;1;esl;hw;318;-0,021506792;5,326506792;0,436506792;0,415;eslhw
3696;4686;3410;24;683,0190572;101;751;-82,307;-85,082;2,775;1,033715237;5,323;4,89;1;esl;hw;318;-0,021230897;5,344230897;0,454230897;0,433;eslhw
4196;4457;3028;24;682,076083;101;751;-82,313;-85,138;2,825;1,034320217;5,316;4,89;1;esl;hw;318;-0,021338083;5,337338083;0,447338083;0,426;eslhw
2447;4621;3929;24;678,0048824;101;744;-82,339;-85,514;3,175;1,038560099;5,253;4,89;1;esl;hw;318;-0,022308871;5,275308871;0,385308871;0,363;eslhw
1816;4572;4747;24;695,0768452;101;745;-82,231;-85,129;2,898;1,035242184;5,316;4,89;1;esl;hw;318;-0,021338083;5,337338083;0,447338083;0,426;eslhw
3000;4754;4065;20;692,0425875;101;746;-82,25;-85,002;2,752;1,033458967;5,254;4,89;1;esl;hw;318;-0,022293375;5,276293375;0,386293375;0,364;eslhw
122;2126;2533;24;381,0068829;101;748;-84,842;-91,431;6,589;1,077662007;5,385;4,141;1;esl;hw;344;-0,020287404;5,405287404;1,264287404;1,244;eslhw
1431;2587;1887;24;385,9515783;101;743;-84,786;-90,926;6,14;1,072417616;5,37;4,141;1;esl;hw;344;-0,020514705;5,390514705;1,249514705;1,229;eslhw
722;2204;1903;24;361,0212963;101;747;-85,076;-92,283;7,207;1,084712492;5,385;4,141;1;esl;hw;344;-0,020287404;5,405287404;1,264287404;1,244;eslhw
334;2172;2319;20;379,9555751;101;747;-84,854;-91,737;6,883;1,081115799;5,384;4,141;1;esl;hw;344;-0,020302538;5,404302538;1,263302538;1,243;eslhw
1595;2618;1834;20;387,0194766;101;749;-84,774;-90,767;5,993;1,070693845;5,376;4,141;1;esl;hw;344;-0,020423711;5,396423711;1,255423711;1,235;eslhw
1724;2575;1695;16;376,0389413;101;744;-84,899;-90,865;5,966;1,070271735;5,356;4,141;1;esl;hw;344;-0,020727407;5,376727407;1,235727407;1,215;eslhw
1094;2269;1832;20;366,9719091;101;745;-85,005;-91,958;6,953;1,081795189;5,368;4,141;1;esl;hw;344;-0,020545058;5,388545058;1,247545058;1,227;eslhw
1841;2575;1676;24;367,9872922;101;749;-84,993;-90,744;5,751;1,067664396;5,371;4,141;1;esl;hw;344;-0,020499533;5,391499533;1,250499533;1,23;eslhw
559;2258;2261;20;403,0257745;101;744;-84,598;-91,604;7,006;1,082815197;5,392;4,141;1;esl;hw;344;-0,020181539;5,412181539;1,271181539;1,251;eslhw
365;1871;2499;20;406,0063455;101;749;-84,566;-91,879;7,313;1,086476835;5,371;4,141;1;esl;hw;344;-0,020499533;5,391499533;1,250499533;1,23;eslhw
501;2331;2309;24;398,9631841;101;743;-84,642;-91,406;6,764;1,079913046;5,392;4,141;1;esl;hw;344;-0,020181539;5,412181539;1,271181539;1,251;eslhw
1622;2541;1601;20;364,9495406;101;748;-85,029;-91,162;6,133;1,072128333;5,368;4,141;1;esl;hw;344;-0,020545058;5,388545058;1,247545058;1,227;eslhw
1550;2411;1659;20;390,9604458;101;746;-84,73;-91,425;6,695;1,079015697;5,368;4,141;1;esl;hw;344;-0,020545058;5,388545058;1,247545058;1,227;eslhw
1543;2555;1779;20;384,9752603;101;745;-84,797;-91,008;6,211;1,073245516;5,356;4,141;1;esl;hw;344;-0,020727407;5,376727407;1,235727407;1,215;eslhw
1345;2409;1785;20;373,9666046;101;746;-84,923;-91,492;6,569;1,077352425;5,381;4,141;1;esl;hw;344;-0,020347958;5,401347958;1,260347958;1,24;eslhw
471;2069;2049;20;395,0324946;101;744;-84,685;-92,43;7,745;1,091456574;5,388;4,141;1;esl;hw;344;-0,020242017;5,408242017;1,267242017;1,247;eslhw
378;1761;2303;24;403,9548449;101;744;-84,588;-92,507;7,919;1,09361848;5,374;4,141;1;esl;hw;344;-0,020454032;5,394454032;1,253454032;1,233;eslhw
1526;2602;1845;16;391,9519426;101;746;-84,719;-90,856;6,137;1,072439476;5,406;4,141;1;esl;hw;344;-0,019970208;5,425970208;1,284970208;1,265;eslhw
1468;2594;1817;24;394,0332051;101;745;-84,696;-90,968;6,272;1,074053084;5,376;4,141;1;esl;hw;344;-0,020423711;5,396423711;1,255423711;1,235;eslhw
843;2516;2212;20;403,0257745;101;745;-84,598;-91,058;6,46;1,076361143;5,391;4,141;1;esl;hw;344;-0,020196655;5,411196655;1,270196655;1,25;eslhw
1252;2577;1958;20;377,0794121;101;750;-84,887;-91,019;6,132;1,072237209;5,37;4,141;1;esl;hw;344;-0,020514705;5,390514705;1,249514705;1,229;eslhw
1344;2575;1948;24;378,9944248;101;748;-84,865;-90,951;6,086;1,071713899;5,406;4,141;1;esl;hw;344;-0,019970208;5,425970208;1,284970208;1,265;eslhw
1673;2434;1600;24;385,9515783;101;748;-84,786;-91,302;6,516;1,076852311;5,371;4,141;1;esl;hw;344;-0,020499533;5,391499533;1,250499533;1,23;eslhw
1103;2418;1925;20;398,9631841;101;750;-84,642;-91,504;6,862;1,081070863;5,384;4,141;1;esl;hw;344;-0,020302538;5,404302538;1,263302538;1,243;eslhw
481;2262;2318;20;390,9604458;101;748;-84,73;-91,524;6,794;1,080184114;5,374;4,141;1;esl;hw;344;-0,020454032;5,394454032;1,253454032;1,233;eslhw
803;2536;2203;20;407,0359995;101;748;-84,555;-91,06;6,505;1,076932174;5,368;4,141;1;esl;hw;344;-0,020545058;5,388545058;1,247545058;1,227;eslhw
1352;2526;1811;24;376,0389413;101;750;-84,899;-91,223;6,324;1,07448851;5,381;4,141;1;esl;hw;344;-0,020347958;5,401347958;1,260347958;1,24;eslhw
303;1962;2265;20;388,9849703;101;747;-84,752;-92,249;7,497;1,088458089;5,388;4,141;1;esl;hw;344;-0,020242017;5,408242017;1,267242017;1,247;eslhw
1411;2381;1646;20;388,0009789;101;745;-84,763;-91,668;6,905;1,081462431;5,391;4,141;1;esl;hw;344;-0,020196655;5,411196655;1,270196655;1,25;eslhw
1353;1518;1109;40;1200,142516;101;745;-79,859;-94,53;14,671;1,183711291;5,595;5,391;0;esl;esl;346;-0,01716838;5,61216838;0,22116838;0,204;eslesl
1452;1352;976;40;1247,190578;101;744;-79,692;-94,934;15,242;1,191261356;5,558;5,391;0;esl;esl;346;-0,017709486;5,575709486;0,184709486;0,167;eslesl
1782;1622;1064;40;1184,221172;101;746;-79,917;-93,413;13,496;1,168875208;5,669;5,391;0;esl;esl;346;-0,016096755;5,685096755;0,294096755;0,278;eslesl
1410;1433;1163;36;1254,101887;101;744;-79,668;-94,507;14,839;1,186260481;5,542;5,391;0;esl;esl;346;-0,017944582;5,559944582;0,168944582;0,151;eslesl
1368;1541;1320;40;1237,179802;101;748;-79,727;-94,053;14,326;1,179688186;5,54;5,391;0;esl;esl;346;-0,017974016;5,557974016;0,166974016;0,149;eslesl
867;1512;1397;40;1247,190578;101;749;-79,692;-94,845;15,153;1,190144557;5,54;5,391;0;esl;esl;346;-0,017974016;5,557974016;0,166974016;0,149;eslesl
1350;1263;937;36;1202,078477;101;745;-79,852;-95,496;15,644;1,195912438;5,594;5,391;0;esl;esl;346;-0,017182958;5,611182958;0,220182958;0,203;eslesl
947;1466;1258;36;1226,119562;101;748;-79,766;-95,171;15,405;1,193127398;5,623;5,391;0;esl;esl;346;-0,016761248;5,639761248;0,248761248;0,232;eslesl
1297;1409;911;40;1279,183419;101;748;-79,582;-95,296;15,714;1,197456711;5,603;5,391;0;esl;esl;346;-0,01705185;5,62005185;0,22905185;0,212;eslesl
1116;1510;1223;40;1261,051495;101;747;-79,644;-94,818;15,174;1,190522827;5,595;5,391;0;esl;esl;346;-0,01716838;5,61216838;0,22116838;0,204;eslesl
1440;1282;1057;36;1167,16652;101;745;-79,98;-94,983;15,003;1,187584396;5,542;5,391;0;esl;esl;346;-0,017944582;5,559944582;0,168944582;0,151;eslesl
1311;1306;877;40;1223,017922;101;749;-79,777;-95,6;15,823;1,198340374;5,603;5,391;0;esl;esl;346;-0,01705185;5,62005185;0,22905185;0,212;eslesl
980;1495;1385;40;1263,085709;101;750;-79,637;-94,739;15,102;1,189635471;5,643;5,391;0;esl;esl;346;-0,016471674;5,659471674;0,268471674;0,252;eslesl
