fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label
16646,17299,12329,40,27392,1050,749.872,-79.048,-81.256,2.208,1.027932396,13557,13354.38572,202.6142784,0
1401,19775,18791,48,49152,1021,747.704,-80.801,-82.132,1.331,1.016472568,13550,13354.38572,195.6142784,0
17667,17215,10329,44,63232,1051,743.48,-79.266,-81.339,2.073,1.026152449,13561,13354.38572,206.6142784,0
2150,16449,16334,40,16384,1050,749.832,-79.084,-82.2,3.116,1.039401143,13584,13354.38572,229.6142784,0
19059,19469,10843,44,32000,1020,745.616,-80.684,-82.665,1.981,1.024552575,13566,13354.38572,211.6142784,0
2639,17647,17340,44,1536,1049,748.768,-79.317,-82.614,3.297,1.041567382,13574,13354.38572,219.6142784,0
3066,19787,19757,44,50944,1021,747.704,-80.915,-82.222,1.307,1.016152753,13587,13354.38572,232.6142784,0
19651,18744,10191,48,65280,1051,743.488,-80.567,-82.461,1.894,1.023508384,13542,13354.38572,187.6142784,0
18343,18283,10188,40,15616,1050,748.808,-79.306,-81.332,2.026,1.025546617,13561,13354.38572,206.6142784,0
17852,18326,12289,40,28416,1024,745.616,-79.165,-81.471,2.306,1.029129034,13553,13354.38572,198.6142784,0
7039,18693,17025,48,5120,1020,748.768,-79.306,-82.917,3.611,1.045532494,13633,13354.38572,278.6142784,0
14546,17664,12861,36,26880,1051,745.616,-80.804,-81.047,0.243,1.003007277,13579,13354.38572,224.6142784,0
17780,17440,9923,40,64256,1020,747.744,-79.368,-81.328,1.96,1.024695091,13557,13354.38572,202.6142784,0
6335,17796,17986,48,20736,1050,745.576,-79.302,-82.959,3.657,1.046114852,13631,13354.38572,276.6142784,0
5612,18646,18853,44,4096,1019,748.768,-79.001,-82.612,3.611,1.045708282,13631,13354.38572,276.6142784,0
17284,16741,9372,40,31744,1050,745.616,-79.262,-81.101,1.839,1.023201534,13580,13354.38572,225.6142784,0
11073,19671,16750,44,23552,1051,749.84,-79.196,-82.869,3.673,1.046378605,13609,13354.38572,254.6142784,0
1910,18758,17827,44,49664,1049,747.704,-79.061,-82.506,3.445,1.043573949,13556,13354.38572,201.6142784,0
15436,18457,12971,36,11264,1020,744.552,-80.719,-81.082,0.363,1.004497082,13571,13354.38572,216.6142784,0
16462,16249,9829,36,62976,1049,747.736,-79.023,-82.865,3.842,1.048618757,13552,13354.38572,197.6142784,0
15582,19150,12932,36,28416,1051,745.616,-80.576,-82.795,2.219,1.027539218,13570,13354.38572,215.6142784,0
2775,18461,18019,44,51200,1050,743.456,-79.223,-82.786,3.563,1.044974313,13600,13354.38572,245.6142784,0
16654,17348,12208,52,11264,1020,748.808,-79.09,-81.282,2.192,1.027715261,13527,13354.38572,172.6142784,0
2568,18312,17953,48,34560,1047,746.64,-79.378,-82.759,3.381,1.042593666,13607,13354.38572,252.6142784,0
16241,16620,11861,44,60160,1051,743.488,-80.823,-82.994,2.171,1.026861166,13565,13354.38572,210.6142784,0
3503,19015,18235,40,19200,1050,749.84,-79.364,-82.714,3.35,1.042210574,13576,13354.38572,221.6142784,0
16245,19433,13019,44,44800,1049,746.68,-80.526,-82.664,2.138,1.026550431,13535,13354.38572,180.6142784,0
2277,17841,17267,48,1792,1051,744.512,-79.38,-82.796,3.416,1.04303351,13576,13354.38572,221.6142784,0
15617,17133,12623,40,26880,1050,749.872,-79.099,-81.258,2.159,1.027294909,13570,13354.38572,215.6142784,0
17944,17827,11701,40,45312,1020,746.672,-79.172,-81.375,2.203,1.027825494,13553,13354.38572,198.6142784,0
7664,19549,17717,52,5376,1051,744.512,-79.131,-82.524,3.393,1.042878265,13626,13354.38572,271.6142784,0
13763,18844,13658,36,26880,1049,749.872,-80.596,-82.833,2.237,1.02775572,13550,13354.38572,195.6142784,0
18073,18299,11881,44,45312,1052,746.672,-79.139,-81.393,2.254,1.028481532,13554,13354.38572,199.6142784,0
2661,19139,17904,44,1536,1050,744.512,-79.264,-82.73,3.466,1.043727291,13573,13354.38572,218.6142784,0
4095,17978,18239,44,19456,1021,749.84,-79.325,-82.846,3.521,1.044387015,13603,13354.38572,248.6142784,0
5291,16794,16388,48,36352,1019,746.648,-79.264,-82.584,3.32,1.041885345,13605,13354.38572,250.6142784,0
4960,19796,18636,48,3840,1020,748.776,-79.256,-82.46,3.204,1.040425961,13593,13354.38572,238.6142784,0
19328,18551,10152,56,48640,1020,746.68,-80.767,-82.716,1.949,1.024131143,13552,13354.38572,197.6142784,0
16811,19155,12947,48,61184,1050,743.488,-80.9,-81.016,0.116,1.001433869,13562,13354.38572,207.6142784,0
15549,18069,12539,40,11520,1021,748.808,-80.86,-81.111,0.251,1.003104131,13553,13354.38572,198.6142784,0
3973,18113,18655,44,19712,1051,745.584,-79.258,-82.748,3.49,1.04403341,13629,13354.38572,274.6142784,0
16205,18969,12857,52,44800,1020,746.68,-80.651,-82.945,2.294,1.028443541,13571,13354.38572,216.6142784,0
12879,19379,15523,44,57856,1051,743.48,-80.996,-82.827,1.831,1.022606055,13604,13354.38572,249.6142784,0
2386,20016,18656,56,768,1049,748.768,-80.6,-83.851,3.251,1.040334988,13567,13354.38572,212.6142784,0
16782,17129,12089,40,11264,1052,744.552,-79.125,-81.277,2.152,1.027197472,13540,13354.38572,185.6142784,0
6107,20145,19994,60,20736,1050,749.832,-79.24,-82.523,3.283,1.041431095,13615,13354.38572,260.6142784,0
1476,18209,17464,48,33024,1049,746.64,-79.251,-82.685,3.434,1.043330684,13581,13354.38572,226.6142784,0
3865,18852,18933,48,52224,1050,747.712,-79.124,-82.608,3.484,1.044032152,13594,13354.38572,239.6142784,0
17439,17198,10634,44,62720,1020,743.48,-79.078,-81.26,2.182,1.027593009,13556,13354.38572,201.6142784,0
12480,19635,15761,40,8960,1019,748.8,-80.99,-82.867,1.877,1.023175701,13589,13354.38572,234.6142784,0
17305,17107,9381,40,15872,1049,744.552,-79.322,-81.153,1.831,1.02308313,13545,13354.38572,190.6142784,0
16533,18480,12782,40,28160,1020,749.872,-80.789,-81.196,0.407,1.005037815,13584,13354.38572,229.6142784,0
5759,18394,18492,40,36864,1050,746.64,-79.079,-82.696,3.617,1.045739071,13624,13354.38572,269.6142784,0
10486,19157,16758,48,56064,1019,747.712,-79.446,-81.081,1.635,1.020580017,13627,13354.38572,272.6142784,0
1636,19430,18234,44,256,1050,744.512,-79.013,-82.422,3.409,1.043144799,13552,13354.38572,197.6142784,0
12988,17250,13361,44,9472,1020,748.8,-80.883,-82.988,2.105,1.026025246,13577,13354.38572,222.6142784,0
18753,19162,11180,56,14592,1019,744.552,-80.803,-82.98,2.177,1.026942069,13576,13354.38572,221.6142784,0
12720,16593,12785,36,25856,1049,749.864,-80.623,-82.613,1.99,1.024682783,13570,13354.38572,215.6142784,0
18588,18096,10132,48,31744,1020,745.616,-79.123,-81.12,1.997,1.025239185,13555,13354.38572,200.6142784,0
2140,20228,19183,48,50176,1049,747.704,-80.911,-82.196,1.285,1.015881648,13554,13354.38572,199.6142784,0
13312,17601,13258,36,59136,1051,743.48,-80.851,-82.976,2.125,1.026282915,13576,13354.38572,221.6142784,0
20290,20274,11698,52,64000,1050,747.744,-80.44,-82.349,1.909,1.023731974,13554,13354.38572,199.6142784,0
11549,17934,14410,36,8448,1020,744.544,-80.902,-82.91,2.008,1.024820153,13596,13354.38572,241.6142784,0
16747,16524,10138,40,13568,1051,740.288,-79.019,-81.064,2.045,1.025879852,13564,13354.38572,209.6142784,0
14985,19921,15169,48,26112,1050,745.608,-80.847,-82.54,1.693,1.020940789,13567,13354.38572,212.6142784,0
20091,19279,10374,48,32512,1020,749.872,-80.836,-82.725,1.889,1.023368301,13569,13354.38572,214.6142784,0
15614,18908,13123,40,44288,1050,746.68,-80.714,-82.987,2.273,1.028161162,13560,13354.38572,205.6142784,0
16650,18457,12775,40,60672,1052,747.744,-80.879,-81.243,0.364,1.00450055,13574,13354.38572,219.6142784,0
3509,19205,18221,52,2816,1050,744.52,-79.309,-82.603,3.294,1.041533748,13592,13354.38572,237.6142784,0
19533,19986,12194,44,13824,1020,748.8,-80.895,-82.894,1.999,1.024711045,13555,13354.38572,200.6142784,0
5841,17736,18155,44,20480,1051,745.576,-79.287,-82.914,3.627,1.045745204,13633,13354.38572,278.6142784,0
17403,16887,10327,48,30208,1050,749.864,-79.164,-81.18,2.016,1.025466121,13569,13354.38572,214.6142784,0
5952,17931,18305,40,36608,1020,746.648,-80.934,-82.594,1.66,1.020510539,13599,13354.38572,244.6142784,0
12790,20091,16660,44,57344,1049,747.736,-80.958,-82.644,1.686,1.020825613,13555,13354.38572,200.6142784,0
2662,18008,17317,40,1792,1052,744.512,-79.467,-82.862,3.395,1.042722136,13576,13354.38572,221.6142784,0
9970,19591,18036,44,6400,1050,748.776,-79.344,-81.058,1.714,1.021602138,13622,13354.38572,267.6142784,0
17988,17719,10569,36,14336,1021,744.552,-79.122,-81.251,2.129,1.026907813,13566,13354.38572,211.6142784,0
3017,20080,18712,44,17920,1019,749.832,-80.591,-83.844,3.253,1.040364309,13579,13354.38572,224.6142784,0
12641,16662,12389,36,26624,1050,745.616,-80.538,-82.51,1.972,1.024485336,13562,13354.38572,207.6142784,0
