,channel,bitrate,preamble,prf,tx_gain,T_N,T_W,T_E,T_Floor,antennaTypeAnchor,antennaTypeTag,x_tag,y_tag,z_tag,x_anchor,y_anchor,z_anchor,anchorNumber,LOS,RXPACC,fpindex,pkindex,fp_ampl1,fp_ampl2,fp_ampl3,pkpathampl,std_noise,RX_power,FP_power,LDEthreshold,t1,t2,t3,t4,t5,timestamp,estimated_range,actual_range,error,location_ID,newlabel,newlabeli,fpi,loc_tag,NLOS
91,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46710.0,-,2022.0,3982.0,2476.0,-,100.0,-91.696,-111.808,-,-,-,-,-,-,1663508761.0,4471.0,4704.247761332304,-233,10,good,1,729,10-10,NLOS
92,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46161.0,-,1569.0,3687.0,3515.0,-,84.0,-91.751,-110.18,-,-,-,-,-,-,3552586048.0,4480.0,4704.247761332304,-224,10,good,1,721,10-10,NLOS
93,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46565.0,-,1282.0,3684.0,2874.0,-,88.0,-91.724,-111.352,-,-,-,-,-,-,607568310.0,4513.0,4704.247761332304,-191,10,good,1,727,10-10,NLOS
94,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1518.0,46092.0,-,2100.0,3445.0,3514.0,-,84.0,-91.753,-110.202,-,-,-,-,-,-,2488708984.0,4457.0,4704.247761332304,-247,10,good,1,720,10-10,NLOS
95,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1518.0,46216.0,-,3210.0,2994.0,3880.0,-,92.0,-91.349,-110.99,-,-,-,-,-,-,3383378180.0,4461.0,4704.247761332304,-243,10,good,1,722,10-10,NLOS
96,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1517.0,46450.0,-,1574.0,4134.0,2774.0,-,104.0,-91.605,-111.995,-,-,-,-,-,-,2404495911.0,4508.0,4704.247761332304,-196,10,good,1,725,10-10,NLOS
97,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1518.0,46680.0,-,1545.0,3939.0,3360.0,-,100.0,-91.821,-110.287,-,-,-,-,-,-,3251035968.0,4490.0,4704.247761332304,-214,10,good,1,729,10-10,NLOS
98,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1518.0,46209.0,-,3528.0,2659.0,4018.0,-,92.0,-91.619,-109.156,-,-,-,-,-,-,2793257748.0,4508.0,4704.247761332304,-196,10,good,1,722,10-10,NLOS
99,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1515.0,46492.0,-,1099.0,3429.0,3055.0,-,88.0,-91.435,-111.134,-,-,-,-,-,-,446855658.0,4466.0,4704.247761332304,-238,10,good,1,726,10-10,NLOS
100,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1517.0,47333.0,-,1354.0,3811.0,2861.0,-,88.0,-91.479,-111.539,-,-,-,-,-,-,3234253992.0,4485.0,4704.247761332304,-219,10,good,1,739,10-10,NLOS
101,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1515.0,46621.0,-,1576.0,3878.0,3248.0,-,96.0,-91.741,-110.134,-,-,-,-,-,-,2784314231.0,4475.0,4704.247761332304,-229,10,good,1,728,10-10,NLOS
102,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46020.0,-,3288.0,2795.0,4042.0,-,96.0,-91.52,-109.081,-,-,-,-,-,-,3771946471.0,4518.0,4704.247761332304,-186,10,good,1,719,10-10,NLOS
104,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46811.0,-,1666.0,3798.0,3153.0,-,92.0,-91.951,-111.982,-,-,-,-,-,-,3324981940.0,4490.0,4704.247761332304,-214,10,good,1,731,10-10,NLOS
105,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1452.0,47216.0,-,1524.0,3939.0,2695.0,-,92.0,-91.447,-110.017,-,-,-,-,-,-,1283626302.0,4504.0,4704.247761332304,-200,10,good,1,737,10-10,NLOS
106,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,44748.0,-,2368.0,3294.0,3850.0,-,92.0,-95.109,-110.598,-,-,-,-,-,-,3172948715.0,4527.0,4704.247761332304,-177,10,good,1,699,10-10,NLOS
107,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46416.0,-,2294.0,3786.0,3642.0,-,92.0,-91.794,-110.812,-,-,-,-,-,-,3012373091.0,4518.0,4704.247761332304,-186,10,good,1,725,10-10,NLOS
108,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46378.0,-,1308.0,4035.0,2937.0,-,88.0,-91.917,-111.897,-,-,-,-,-,-,3003360893.0,4504.0,4704.247761332304,-200,10,good,1,724,10-10,NLOS
109,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1521.0,47258.0,-,1449.0,3928.0,3234.0,-,92.0,-90.206,-110.087,-,-,-,-,-,-,550308073.0,4490.0,4704.247761332304,-214,10,good,1,738,10-10,NLOS
110,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1518.0,46401.0,-,4499.0,1928.0,4061.0,-,100.0,-91.268,-109.703,-,-,-,-,-,-,606217840.0,4532.0,4704.247761332304,-172,10,good,1,725,10-10,NLOS
111,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46307.0,-,1151.0,3726.0,2833.0,-,84.0,-91.111,-111.307,-,-,-,-,-,-,3248928941.0,4485.0,4704.247761332304,-219,10,good,1,723,10-10,NLOS
112,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1518.0,46307.0,-,1237.0,3742.0,2831.0,-,84.0,-91.288,-111.353,-,-,-,-,-,-,1129881772.0,4480.0,4704.247761332304,-224,10,good,1,723,10-10,NLOS
113,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1517.0,46621.0,-,1707.0,3442.0,2831.0,-,92.0,-91.561,-111.215,-,-,-,-,-,-,969616254.0,4522.0,4704.247761332304,-182,10,good,1,728,10-10,NLOS
114,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,47302.0,-,2644.0,3270.0,4022.0,-,88.0,-90.035,-110.942,-,-,-,-,-,-,1892460764.0,4494.0,4704.247761332304,-210,10,good,1,739,10-10,NLOS
115,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46514.0,-,1497.0,4040.0,2700.0,-,84.0,-91.51,-111.771,-,-,-,-,-,-,8764913.0,4546.0,4704.247761332304,-158,10,good,1,726,10-10,NLOS
116,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,46538.0,-,2429.0,2945.0,3607.0,-,84.0,-91.527,-110.052,-,-,-,-,-,-,75855310.0,4475.0,4704.247761332304,-229,10,good,1,727,10-10,NLOS
117,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1516.0,47379.0,-,1292.0,3935.0,3402.0,-,84.0,-91.984,-110.228,-,-,-,-,-,-,1291418237.0,4485.0,4704.247761332304,-219,10,good,1,740,10-10,NLOS
119,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1518.0,46262.0,-,1399.0,4142.0,2597.0,-,80.0,-91.379,-111.76,-,-,-,-,-,-,3847480556.0,4527.0,4704.247761332304,-177,10,good,1,722,10-10,NLOS
120,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,12324,1611,2549,10.0,-,1515.0,47376.0,-,1925.0,3620.0,3604.0,-,80.0,-91.709,-110.393,-,-,-,-,-,-,2255568006.0,4466.0,4704.247761332304,-238,10,good,1,740,10-10,NLOS
121,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1146.0,47905.0,-,4713.0,18587.0,14425.0,-,96.0,-91.244,-95.678,-,-,-,-,-,-,1620810166.0,13014.0,13186.765372903244,-172,10,good,1,748,10-11,LOS
122,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1235.0,47632.0,-,1601.0,17927.0,17342.0,-,124.0,-91.278,-95.383,-,-,-,-,-,-,1075629770.0,13024.0,13186.765372903244,-162,10,good,1,744,10-11,LOS
123,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1203.0,47799.0,-,9872.0,19205.0,11910.0,-,112.0,-91.194,-95.494,-,-,-,-,-,-,2433784361.0,13061.0,13186.765372903244,-125,10,good,1,746,10-11,LOS
124,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1140.0,47658.0,-,4488.0,18019.0,12777.0,-,104.0,-91.219,-95.181,-,-,-,-,-,-,1311667391.0,13061.0,13186.765372903244,-125,10,good,1,744,10-11,LOS
125,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1328.0,47670.0,-,12094.0,20300.0,12625.0,-,124.0,-91.188,-95.355,-,-,-,-,-,-,4246541475.0,13085.0,13186.765372903244,-101,10,good,1,744,10-11,LOS
126,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1076.0,47784.0,-,4691.0,17964.0,13127.0,-,108.0,-91.52,-95.758,-,-,-,-,-,-,1995203131.0,13075.0,13186.765372903244,-111,10,good,1,746,10-11,LOS
127,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1174.0,47597.0,-,5833.0,18809.0,12924.0,-,116.0,-91.416,-95.308,-,-,-,-,-,-,871090938.0,13080.0,13186.765372903244,-106,10,good,1,743,10-11,LOS
128,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1426.0,47878.0,-,4993.0,18444.0,20136.0,-,120.0,-91.165,-95.045,-,-,-,-,-,-,3807395267.0,13033.0,13186.765372903244,-153,10,good,1,748,10-11,LOS
129,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1044.0,47792.0,-,6528.0,16816.0,11102.0,-,100.0,-91.305,-95.405,-,-,-,-,-,-,2828649518.0,13038.0,13186.765372903244,-148,10,good,1,746,10-11,LOS
130,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1352.0,47824.0,-,1001.0,19368.0,18834.0,-,104.0,-91.116,-95.278,-,-,-,-,-,-,1834510339.0,13052.0,13186.765372903244,-134,10,good,1,747,10-11,LOS
132,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1087.0,47752.0,-,4350.0,14793.0,17445.0,-,108.0,-91.752,-95.876,-,-,-,-,-,-,930383936.0,13052.0,13186.765372903244,-134,10,good,1,746,10-11,LOS
133,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1154.0,47892.0,-,962.0,17396.0,15546.0,-,104.0,-91.399,-95.381,-,-,-,-,-,-,170999220.0,13010.0,13186.765372903244,-176,10,good,1,748,10-11,LOS
134,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1070.0,47623.0,-,6593.0,13269.0,17311.0,-,116.0,-91.831,-95.825,-,-,-,-,-,-,1016329417.0,13071.0,13186.765372903244,-115,10,good,1,744,10-11,LOS
135,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1371.0,47648.0,-,6012.0,20398.0,15719.0,-,108.0,-92.921,-96.965,-,-,-,-,-,-,2214237875.0,13014.0,13186.765372903244,-172,10,good,1,744,10-11,LOS
136,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1011.0,47854.0,-,5921.0,17140.0,11625.0,-,104.0,-91.408,-95.829,-,-,-,-,-,-,2813388282.0,13080.0,13186.765372903244,-106,10,good,1,747,10-11,LOS
137,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1019.0,47683.0,-,8287.0,11040.0,16831.0,-,112.0,-91.823,-95.852,-,-,-,-,-,-,1674906266.0,13071.0,13186.765372903244,-115,10,good,1,745,10-11,LOS
138,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1089.0,47984.0,-,6144.0,17492.0,11732.0,-,108.0,-91.127,-95.344,-,-,-,-,-,-,1309857133.0,13038.0,13186.765372903244,-148,10,good,1,749,10-11,LOS
139,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1095.0,47553.0,-,9028.0,10108.0,17729.0,-,100.0,-91.444,-95.443,-,-,-,-,-,-,4027005713.0,13071.0,13186.765372903244,-115,10,good,1,743,10-11,LOS
140,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1413.0,47756.0,-,3043.0,18084.0,19371.0,-,104.0,-91.012,-96.779,-,-,-,-,-,-,2969437760.0,13024.0,13186.765372903244,-162,10,good,1,746,10-11,LOS
141,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1110.0,47617.0,-,6816.0,11699.0,17951.0,-,108.0,-91.29,-95.391,-,-,-,-,-,-,710776023.0,13080.0,13186.765372903244,-106,10,good,1,744,10-11,LOS
142,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1212.0,47821.0,-,989.0,17889.0,18175.0,-,100.0,-91.368,-95.727,-,-,-,-,-,-,1455037954.0,13024.0,13186.765372903244,-162,10,good,1,747,10-11,LOS
143,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1282.0,47889.0,-,887.0,19067.0,18135.0,-,104.0,-91.222,-95.51,-,-,-,-,-,-,2728015806.0,13052.0,13186.765372903244,-134,10,good,1,748,10-11,LOS
144,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1161.0,47792.0,-,6322.0,18670.0,12484.0,-,116.0,-91.084,-95.322,-,-,-,-,-,-,696032303.0,13061.0,13186.765372903244,-125,10,good,1,746,10-11,LOS
145,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1411.0,47692.0,-,2540.0,19413.0,18726.0,-,112.0,-91.025,-96.926,-,-,-,-,-,-,1689585790.0,13014.0,13186.765372903244,-172,10,good,1,745,10-11,LOS
146,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1045.0,47867.0,-,9165.0,18095.0,10534.0,-,100.0,-91.501,-94.057,-,-,-,-,-,-,476228067.0,13061.0,13186.765372903244,-125,10,good,1,747,10-11,LOS
147,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1051.0,47702.0,-,1670.0,16634.0,14371.0,-,96.0,-91.473,-95.694,-,-,-,-,-,-,1749266044.0,13014.0,13186.765372903244,-172,10,good,1,745,10-11,LOS
148,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1214.0,47799.0,-,6959.0,18698.0,11680.0,-,92.0,-92.987,-96.854,-,-,-,-,-,-,1391420471.0,13066.0,13186.765372903244,-120,10,good,1,746,10-11,LOS
149,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1236.0,47765.0,-,896.0,18165.0,16517.0,-,100.0,-91.335,-95.226,-,-,-,-,-,-,2668395586.0,13043.0,13186.765372903244,-143,10,good,1,746,10-11,LOS
150,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1250.0,47753.0,-,6363.0,15141.0,19217.0,-,100.0,-91.4,-95.377,-,-,-,-,-,-,183093334.0,13071.0,13186.765372903244,-115,10,good,1,746,10-11,LOS
151,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1290.0,47695.0,-,3439.0,17415.0,17865.0,-,92.0,-91.349,-95.07,-,-,-,-,-,-,1990631562.0,13052.0,13186.765372903244,-134,10,good,1,745,10-11,LOS
152,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1185.0,47890.0,-,798.0,18395.0,17162.0,-,104.0,-91.621,-95.803,-,-,-,-,-,-,4012187582.0,13024.0,13186.765372903244,-162,10,good,1,748,10-11,LOS
154,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1057.0,47893.0,-,2522.0,16571.0,14329.0,-,104.0,-91.325,-95.647,-,-,-,-,-,-,331111359.0,13019.0,13186.765372903244,-167,10,good,1,748,10-11,LOS
155,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1047.0,47873.0,-,9876.0,9254.0,17674.0,-,108.0,-91.625,-95.811,-,-,-,-,-,-,4086613475.0,13071.0,13186.765372903244,-115,10,good,1,748,10-11,LOS
156,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1063.0,47559.0,-,5911.0,12799.0,17041.0,-,96.0,-91.626,-95.623,-,-,-,-,-,-,3706765574.0,13043.0,13186.765372903244,-143,10,good,1,743,10-11,LOS
157,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1237.0,47988.0,-,6396.0,19191.0,12285.0,-,104.0,-91.029,-96.895,-,-,-,-,-,-,491169647.0,13071.0,13186.765372903244,-115,10,good,1,749,10-11,LOS
158,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1014.0,47936.0,-,9997.0,8571.0,17246.0,-,104.0,-91.74,-95.867,-,-,-,-,-,-,2069250973.0,13080.0,13186.765372903244,-106,10,good,1,749,10-11,LOS
159,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1143.0,47755.0,-,3201.0,16025.0,17929.0,-,100.0,-91.578,-95.796,-,-,-,-,-,-,400440895.0,13014.0,13186.765372903244,-172,10,good,1,746,10-11,LOS
160,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,995.0,47810.0,-,7181.0,10612.0,17063.0,-,116.0,-91.656,-95.886,-,-,-,-,-,-,3336998416.0,13075.0,13186.765372903244,-111,10,good,1,747,10-11,LOS
161,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1142.0,47580.0,-,3336.0,18026.0,14517.0,-,108.0,-91.224,-95.485,-,-,-,-,-,-,3267795712.0,13038.0,13186.765372903244,-148,10,good,1,743,10-11,LOS
162,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1050.0,47556.0,-,6957.0,11387.0,16764.0,-,88.0,-91.517,-95.455,-,-,-,-,-,-,1469978892.0,13066.0,13186.765372903244,-120,10,good,1,743,10-11,LOS
164,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1065.0,47873.0,-,10116.0,9575.0,17798.0,-,104.0,-91.727,-95.795,-,-,-,-,-,-,641871850.0,13075.0,13186.765372903244,-111,10,good,1,748,10-11,LOS
165,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1027.0,47552.0,-,7958.0,9936.0,17963.0,-,120.0,-91.596,-95.883,-,-,-,-,-,-,3499310388.0,13099.0,13186.765372903244,-87,10,good,1,743,10-11,LOS
166,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1112.0,47648.0,-,2659.0,17842.0,14018.0,-,116.0,-91.453,-95.513,-,-,-,-,-,-,2448916156.0,13052.0,13186.765372903244,-134,10,good,1,744,10-11,LOS
167,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1110.0,47600.0,-,5822.0,17884.0,12028.0,-,108.0,-91.283,-95.329,-,-,-,-,-,-,2128866037.0,13075.0,13186.765372903244,-111,10,good,1,743,10-11,LOS
168,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1342.0,47617.0,-,8356.0,12994.0,19625.0,-,100.0,-92.949,-96.655,-,-,-,-,-,-,2358060755.0,13061.0,13186.765372903244,-125,10,good,1,744,10-11,LOS
169,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1065.0,47745.0,-,10297.0,8341.0,17475.0,-,92.0,-91.44,-95.534,-,-,-,-,-,-,3427793521.0,13104.0,13186.765372903244,-82,10,good,1,746,10-11,LOS
170,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1106.0,47621.0,-,5453.0,13234.0,17454.0,-,88.0,-91.412,-95.456,-,-,-,-,-,-,1011625687.0,13080.0,13186.765372903244,-106,10,good,1,744,10-11,LOS
171,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1174.0,47684.0,-,9229.0,11961.0,18982.0,-,108.0,-91.304,-95.564,-,-,-,-,-,-,412606119.0,13094.0,13186.765372903244,-92,10,good,1,745,10-11,LOS
172,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,999.0,47939.0,-,6623.0,11556.0,17236.0,-,100.0,-91.839,-94.03,-,-,-,-,-,-,3648946597.0,13099.0,13186.765372903244,-87,10,good,1,749,10-11,LOS
173,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1201.0,47811.0,-,7999.0,11896.0,18783.0,-,116.0,-91.051,-95.137,-,-,-,-,-,-,111636006.0,13061.0,13186.765372903244,-125,10,good,1,747,10-11,LOS
174,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1050.0,47558.0,-,5018.0,13059.0,17103.0,-,96.0,-91.596,-95.722,-,-,-,-,-,-,2054376206.0,13071.0,13186.765372903244,-115,10,good,1,743,10-11,LOS
175,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1255.0,47555.0,-,8320.0,13832.0,19736.0,-,108.0,-91.462,-95.416,-,-,-,-,-,-,2670136603.0,13090.0,13186.765372903244,-96,10,good,1,743,10-11,LOS
176,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1068.0,47973.0,-,4246.0,16558.0,12458.0,-,96.0,-91.128,-95.195,-,-,-,-,-,-,1379315068.0,13052.0,13186.765372903244,-134,10,good,1,749,10-11,LOS
177,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1284.0,47872.0,-,12585.0,10193.0,19746.0,-,116.0,-91.363,-95.232,-,-,-,-,-,-,1090509267.0,13071.0,13186.765372903244,-115,10,good,1,748,10-11,LOS
178,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,994.0,47868.0,-,9063.0,17597.0,10142.0,-,100.0,-91.769,-94.255,-,-,-,-,-,-,3792194027.0,13094.0,13186.765372903244,-92,10,good,1,747,10-11,LOS
179,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1396.0,47827.0,-,938.0,19354.0,16457.0,-,92.0,-92.951,-96.466,-,-,-,-,-,-,3958092797.0,13014.0,13186.765372903244,-172,10,good,1,747,10-11,LOS
180,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1343.0,47804.0,-,11341.0,20012.0,11679.0,-,116.0,-91.018,-96.929,-,-,-,-,-,-,3119651358.0,13057.0,13186.765372903244,-129,10,good,1,746,10-11,LOS
181,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1040.0,47686.0,-,6710.0,12369.0,16838.0,-,116.0,-91.749,-95.745,-,-,-,-,-,-,1849836179.0,13066.0,13186.765372903244,-120,10,good,1,745,10-11,LOS
182,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1255.0,47946.0,-,4396.0,16156.0,18624.0,-,120.0,-91.292,-95.261,-,-,-,-,-,-,1161837448.0,13043.0,13186.765372903244,-143,10,good,1,749,10-11,LOS
183,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1011.0,47740.0,-,9427.0,17067.0,9900.0,-,108.0,-91.57,-95.96,-,-,-,-,-,-,2508402782.0,13085.0,13186.765372903244,-101,10,good,1,745,10-11,LOS
184,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1455.0,47994.0,-,12172.0,19879.0,11813.0,-,120.0,-92.747,-96.346,-,-,-,-,-,-,1977499483.0,13043.0,13186.765372903244,-143,10,good,1,749,10-11,LOS
185,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1350.0,47884.0,-,1235.0,18357.0,18740.0,-,108.0,-92.934,-95.039,-,-,-,-,-,-,3578681800.0,13019.0,13186.765372903244,-167,10,good,1,748,10-11,LOS
186,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1268.0,47796.0,-,6535.0,19148.0,12319.0,-,108.0,-92.868,-96.688,-,-,-,-,-,-,272015422.0,13108.0,13186.765372903244,-78,10,good,1,746,10-11,LOS
187,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1045.0,47937.0,-,8082.0,10588.0,16417.0,-,100.0,-91.451,-95.38,-,-,-,-,-,-,2888003478.0,13061.0,13186.765372903244,-125,10,good,1,749,10-11,LOS
188,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1161.0,47543.0,-,6365.0,18683.0,11804.0,-,108.0,-91.252,-95.197,-,-,-,-,-,-,942351669.0,13085.0,13186.765372903244,-101,10,good,1,742,10-11,LOS
189,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1296.0,47567.0,-,2357.0,18651.0,18016.0,-,104.0,-91.28,-95.32,-,-,-,-,-,-,3571876608.0,13047.0,13186.765372903244,-139,10,good,1,743,10-11,LOS
190,1,110,1536,64,default,-,-,-,-,spline,spline,13259,6100,1498,109,6391,2438,11.0,-,1518.0,47630.0,-,2894.0,19281.0,19049.0,-,116.0,-92.585,-96.344,-,-,-,-,-,-,636601531.0,13033.0,13186.765372903244,-153,10,good,1,744,10-11,LOS
