fp_ampl1,fp_ampl2,fp_ampl3,std_noise,CIRpower,RXPACC,fpindex,RX_power,FP_power,Pd,Pr,estimated_range,distance_GT,error,label
6958,7040,6929,88,5052,1468,47881,-96.135,-103.568,7.433,1.077318354,14126,13813.5363,-312.4637,1
7325,8326,8043,96,6072,1467,47690,-96.939,-102.665,5.726,1.059068074,14061,13813.5363,-247.4637,1
7472,7747,5730,88,5355,1468,47845,-96.388,-103.647,7.259,1.075310205,14051,13813.5363,-237.4637,1
6817,8341,5849,104,5612,1468,47857,-96.591,-103.693,7.102,1.073526519,14178,13813.5363,-364.4637,1
7219,7929,5587,100,5289,1468,47790,-96.334,-103.574,7.24,1.075155189,14089,13813.5363,-275.4637,1
6921,7537,6261,100,4949,1468,47698,-96.045,-103.506,7.461,1.077682336,14084,13813.5363,-270.4637,1
6465,8360,5558,104,5427,1466,47926,-96.458,-103.477,7.019,1.072767422,14126,13813.5363,-312.4637,1
6719,8817,5827,84,5802,1466,47671,-96.748,-103.891,7.143,1.073830984,14169,13813.5363,-355.4637,1
7870,7717,7961,112,6095,1467,47558,-96.956,-102.599,5.643,1.058201658,14117,13813.5363,-303.4637,1
7280,8108,7683,108,6056,1466,47813,-96.934,-102.435,5.501,1.056749954,14056,13813.5363,-242.4637,1
7184,8406,5322,120,5960,1473,47612,-96.823,-103.674,6.851,1.070757981,14122,13813.5363,-308.4637,1
7910,7278,4679,132,5637,1465,47677,-96.628,-103.324,6.696,1.069296684,14122,13813.5363,-308.4637,1
7243,7188,7222,92,4758,1466,47943,-97.886,-103.876,5.99,1.061193633,14155,13813.5363,-341.4637,1
7418,8306,7915,100,6137,1467,47621,-96.986,-102.641,5.655,1.058307385,14065,13813.5363,-251.4637,1
6352,8052,6033,84,5214,1465,47907,-96.29,-103.453,7.163,1.074389864,14051,13813.5363,-237.4637,1
5865,8024,6437,92,5272,1465,47766,-96.338,-103.411,7.073,1.073418589,14108,13813.5363,-294.4637,1
7211,8529,5570,108,5742,1466,47676,-96.703,-103.862,7.159,1.074030795,14192,13813.5363,-378.4637,1
7088,8635,7222,100,5918,1467,47632,-96.828,-102.41,5.582,1.057648614,14084,13813.5363,-270.4637,1
7156,7990,7296,104,5415,1465,47747,-96.454,-102.203,5.749,1.059603542,14023,13813.5363,-209.4637,1
8388,7835,5155,120,5738,1465,47607,-96.705,-103.938,7.233,1.074794478,14122,13813.5363,-308.4637,1
6700,8250,8089,108,5896,1465,47947,-96.823,-102.456,5.633,1.058178325,14150,13813.5363,-336.4637,1
6949,6819,7227,108,5091,1468,47624,-96.168,-103.599,7.431,1.077271026,14065,13813.5363,-251.4637,1
7633,7155,8307,104,5824,1468,47556,-96.752,-102.44,5.688,1.058789482,14122,13813.5363,-308.4637,1
6917,8036,5822,100,5037,1468,47657,-96.122,-103.578,7.456,1.077568091,14183,13813.5363,-369.4637,1
7146,8318,6905,84,5498,1465,47694,-96.52,-102.194,5.674,1.058785744,14075,13813.5363,-261.4637,1
6821,8222,6174,84,5547,1465,47972,-96.558,-103.768,7.21,1.074670146,14065,13813.5363,-251.4637,1
7604,8006,8417,104,6161,1466,47554,-95.008,-102.787,7.779,1.081877316,14155,13813.5363,-341.4637,1
8024,7519,8473,96,5738,1466,47944,-96.7,-102.786,6.086,1.062936918,14155,13813.5363,-341.4637,1
6198,8803,6350,100,5601,1467,47661,-96.589,-103.869,7.28,1.075370901,14136,13813.5363,-322.4637,1
9869,16788,14162,68,14201,776,47882,-86.161,-91.095,4.934,1.057264888,7084,7143.350824,59.350824,0
8915,16726,14761,64,13664,797,47826,-87.761,-92.843,5.082,1.057907271,7037,7143.350824,106.350824,0
9791,16080,16152,60,14018,782,47818,-86.037,-91.286,5.249,1.061008636,7051,7143.350824,92.350824,0
11169,18400,14058,52,15518,819,47893,-86.077,-91.195,5.118,1.059458392,7103,7143.350824,40.350824,0
8877,17578,15376,52,15822,832,47698,-86.025,-92.81,6.785,1.078872421,7070,7143.350824,73.350824,0
9323,16255,13501,64,14234,794,47819,-87.971,-92.534,4.563,1.051869366,7061,7143.350824,82.350824,0
12104,17075,12626,64,14624,799,47906,-86.034,-92.972,6.938,1.080642537,7108,7143.350824,35.350824,0
10016,16637,18085,68,17180,882,47880,-87.875,-92.827,4.952,1.056352774,7065,7143.350824,78.350824,0
11542,16533,12026,64,14463,816,47846,-87.803,-92.439,4.636,1.052800018,7079,7143.350824,64.350824,0
10735,16414,15033,60,13624,712,47564,-86.728,-90.068,3.34,1.038511207,7089,7143.350824,54.350824,0
17432,16228,9572,72,16928,862,47932,-86.011,-92.737,6.726,1.0781993,7056,7143.350824,87.350824,0
9923,17170,15916,56,15178,807,47949,-86.109,-91.228,5.119,1.059447909,7079,7143.350824,64.350824,0
13033,17503,10755,68,13468,752,47673,-86.203,-91.458,5.255,1.060960755,7112,7143.350824,31.350824,0
9777,16762,13281,60,13079,768,47771,-87.893,-92.979,5.086,1.057865814,7042,7143.350824,101.350824,0
11250,18130,14242,72,16047,836,47899,-86.044,-92.998,6.954,1.080819116,7075,7143.350824,68.350824,0
10092,15520,14845,52,13528,780,47753,-87.905,-92.923,5.018,1.057084352,7037,7143.350824,106.350824,0
9322,16714,16035,60,13853,778,47627,-86.03,-91.387,5.357,1.062268976,7084,7143.350824,59.350824,0
9450,16347,16819,60,16256,842,47687,-86.038,-92.811,6.773,1.07872103,7061,7143.350824,82.350824,0
10234,17447,16781,64,16231,842,47754,-86.032,-91.146,5.114,1.059442998,7051,7143.350824,92.350824,0
9355,16409,14218,56,12964,772,47828,-87.81,-92.981,5.171,1.058888509,7061,7143.350824,82.350824,0
12815,18150,11426,68,15389,826,47865,-87.967,-92.873,4.906,1.055770914,7122,7143.350824,21.350824,0
9093,16604,14680,60,13622,786,47953,-87.869,-92.939,5.07,1.05769953,7037,7143.350824,106.350824,0
9737,17050,17792,64,17579,900,47753,-87.8,-92.638,4.838,1.055102506,7084,7143.350824,59.350824,0
10358,16689,12361,64,12663,746,47908,-86.005,-91.117,5.112,1.059438405,7075,7143.350824,68.350824,0
11619,17082,13374,64,15198,813,47581,-86.051,-92.88,6.829,1.079359914,7047,7143.350824,96.350824,0
8412,16209,14337,68,14736,801,47750,-86.046,-92.503,6.457,1.075041257,7042,7143.350824,101.350824,0
9046,14138,17948,52,14581,798,47811,-86.032,-91.029,4.997,1.058083039,7093,7143.350824,50.350824,0
9942,16957,16412,72,15908,833,47946,-86.038,-91.014,4.976,1.05783491,7075,7143.350824,68.350824,0
11147,17056,11973,60,13520,780,47787,-87.902,-92.888,4.986,1.056722259,7098,7143.350824,45.350824,0
9793,16393,13160,52,11781,722,47897,-87.976,-91.395,3.419,1.038862872,7084,7143.350824,59.350824,0
10551,17392,13507,68,13281,747,47904,-86.2,-91.547,5.347,1.062030162,7112,7143.350824,31.350824,0
9194,15937,16457,68,15342,822,47877,-87.996,-92.811,4.815,1.054718396,7108,7143.350824,35.350824,0
8916,17275,15422,68,15245,831,47955,-87.874,-92.762,4.888,1.0556251,7061,7143.350824,82.350824,0
8596,16543,14518,72,15283,817,47626,-86.032,-92.484,6.452,1.074995351,7056,7143.350824,87.350824,0
9322,16652,13261,56,12548,762,47771,-87.781,-92.945,5.164,1.05882822,7075,7143.350824,68.350824,0
9970,15912,13294,64,13740,783,47825,-87.939,-92.621,4.682,1.053241451,7075,7143.350824,68.350824,0
10415,17767,13556,56,14910,812,47713,-87.978,-92.907,4.929,1.05602537,7098,7143.350824,45.350824,0
9663,15549,18398,64,17046,874,47621,-87.921,-92.713,4.792,1.054503475,7098,7143.350824,45.350824,0
8834,17074,14316,72,14023,795,47573,-87.896,-92.845,4.949,1.056305179,7051,7143.350824,92.350824,0
11060,17534,13134,60,13890,761,47651,-86.234,-91.43,5.196,1.060254656,7093,7143.350824,50.350824,0
9242,13979,16175,64,13864,796,47878,-87.835,-92.585,4.75,1.05407867,7056,7143.350824,87.350824,0
12015,17824,13219,64,14981,810,47903,-86.02,-91.13,5.11,1.05940479,7103,7143.350824,40.350824,0
13516,16705,9892,60,12411,733,47805,-86.071,-91.436,5.365,1.062332261,7061,7143.350824,82.350824,0
9719,16762,16723,64,15333,833,47691,-87.878,-91.01,3.132,1.03564032,7084,7143.350824,59.350824,0
8834,16573,14790,60,13650,791,47761,-87.822,-92.866,5.044,1.057434356,7070,7143.350824,73.350824,0
9720,16865,13156,72,13501,778,47966,-87.919,-92.859,4.94,1.056188082,7093,7143.350824,50.350824,0
9499,17601,17201,68,17836,891,47881,-87.95,-92.687,4.737,1.053860148,7079,7143.350824,64.350824,0
9992,14979,14366,60,12525,752,47691,-87.888,-92.983,5.095,1.057971509,7075,7143.350824,68.350824,0
8544,14784,16819,68,13904,778,47938,-86.046,-91.032,4.986,1.05794575,7070,7143.350824,73.350824,0
9488,13749,16483,68,13963,799,47621,-87.833,-92.618,4.785,1.054478385,7075,7143.350824,68.350824,0
9900,16857,13998,64,13470,781,47765,-87.875,-91.027,3.152,1.035869132,7051,7143.350824,92.350824,0
8495,14905,16831,60,13218,747,47874,-86.18,-91.409,5.229,1.060675331,7089,7143.350824,54.350824,0
10171,16972,12829,68,13455,781,47841,-87.87,-92.858,4.988,1.056765677,7075,7143.350824,68.350824,0
10416,17773,14241,64,14980,786,47766,-86.281,-91.325,5.044,1.058460148,7084,7143.350824,59.350824,0
10095,17360,13918,60,13490,751,47834,-86.222,-91.506,5.284,1.061283663,7065,7143.350824,78.350824,0
9369,14453,16399,64,14110,806,47623,-87.803,-92.658,4.855,1.055294238,7056,7143.350824,87.350824,0
9334,14210,18510,64,16445,855,47809,-87.956,-92.625,4.669,1.05308336,7122,7143.350824,21.350824,0
13497,18588,12577,76,16808,858,47920,-86.02,-92.952,6.932,1.08058591,7093,7143.350824,50.350824,0
11332,17029,11869,64,13605,776,47980,-87.974,-92.939,4.965,1.056437129,7103,7143.350824,40.350824,0
10793,16875,12091,64,12933,759,47849,-87.947,-91.038,3.091,1.035146168,7131,7143.350824,12.350824,0
12036,17332,12070,64,14883,828,47595,-87.801,-92.614,4.813,1.054817143,7103,7143.350824,40.350824,0
8316,15566,15456,60,15159,826,47681,-87.902,-92.326,4.424,1.050328775,7075,7143.350824,68.350824,0
11072,16454,12632,60,14169,812,47964,-87.757,-92.495,4.738,1.053989995,7075,7143.350824,68.350824,0
9772,16833,12540,60,12835,774,47651,-87.744,-92.777,5.033,1.057360047,7061,7143.350824,82.350824,0
10635,17884,16346,72,17037,872,47691,-87.938,-92.901,4.963,1.05643749,7070,7143.350824,73.350824,0
9478,16596,13007,64,12866,764,47580,-87.867,-92.877,5.01,1.057017993,7089,7143.350824,54.350824,0
9105,16797,15882,56,14490,817,47822,-87.801,-92.92,5.119,1.058302297,7056,7143.350824,87.350824,0
10645,17229,11458,60,13174,776,47922,-87.835,-92.798,4.963,1.056503672,7108,7143.350824,35.350824,0
11984,17339,11488,64,13866,779,47858,-86.023,-91.035,5.012,1.058263488,7112,7143.350824,31.350824,0
11794,17218,11469,60,13858,775,47985,-86.066,-91.01,4.944,1.057444287,7098,7143.350824,45.350824,0
8926,15548,16084,60,14416,782,47810,-86.159,-91.03,4.871,1.056535011,7079,7143.350824,64.350824,0
9104,16391,14358,56,12879,764,47699,-87.872,-91.062,3.19,1.036302804,7070,7143.350824,73.350824,0
11655,17948,13138,64,14216,771,47718,-86.221,-91.516,5.295,1.061411953,7112,7143.350824,31.350824,0
12659,16726,11609,68,14995,832,47724,-87.792,-92.452,4.66,1.053080007,7098,7143.350824,45.350824,0
12064,17786,10796,56,14043,794,47996,-87.913,-92.886,4.973,1.056567288,7108,7143.350824,35.350824,0
10511,17645,13464,68,15276,810,47777,-86.105,-92.894,6.789,1.078845595,7070,7143.350824,73.350824,0
9443,14442,16361,64,13122,757,47942,-86.033,-91.201,5.168,1.060069973,7079,7143.350824,64.350824,0
8495,15211,16753,64,13962,771,47745,-86.143,-91.184,5.041,1.058518974,7065,7143.350824,78.350824,0
9165,16165,17078,60,14097,774,47877,-86.151,-91.526,5.375,1.062390454,7093,7143.350824,50.350824,0
11809,17061,10680,60,13341,775,47864,-87.9,-92.834,4.934,1.056131968,7103,7143.350824,40.350824,0
11574,17962,15055,64,16204,834,47765,-86.108,-91.182,5.074,1.058926,7126,7143.350824,17.350824,0
9241,16916,18567,68,16805,845,47943,-86.152,-91.273,5.121,1.059441452,7117,7143.350824,26.350824,0
15862,18549,12292,64,19202,911,47729,-86.078,-92.801,6.723,1.07810358,7065,7143.350824,78.350824,0
10345,16248,12792,64,13845,785,47638,-87.95,-92.643,4.693,1.053359864,7108,7143.350824,35.350824,0
10217,16398,11946,60,12668,758,47591,-87.868,-92.793,4.925,1.056049984,7051,7143.350824,92.350824,0
11078,16840,11800,64,13997,801,47915,-87.822,-92.555,4.733,1.053893102,7098,7143.350824,45.350824,0
10060,16520,13635,68,13776,765,47695,-86.153,-91.068,4.915,1.057049667,7084,7143.350824,59.350824,0
13860,18721,12746,60,16605,843,47599,-86.12,-91.225,5.105,1.059277752,7136,7143.350824,7.350824,0
9323,16780,14121,60,12506,750,47957,-87.905,-91.301,3.396,1.038632615,7061,7143.350824,82.350824,0
8753,15980,13952,60,14046,784,47753,-86.024,-92.588,6.564,1.076304287,7061,7143.350824,82.350824,0
10807,16066,13690,56,14073,797,47637,-87.889,-92.73,4.841,1.055080841,7079,7143.350824,64.350824,0
8731,16514,13732,64,13012,766,47255,-87.893,-92.879,4.986,1.056728067,7065,7143.350824,78.350824,0
9816,17043,17065,56,15669,827,47689,-86.035,-91.222,5.187,1.060289417,7065,7143.350824,78.350824,0
13700,17800,10465,60,14816,805,47933,-86.026,-91.026,5,1.058121963,7108,7143.350824,35.350824,0
11705,17275,11971,64,14875,826,47597,-87.82,-92.545,4.725,1.053803234,7126,7143.350824,17.350824,0
9727,16808,14383,60,13603,785,47827,-87.874,-91.026,3.152,1.03586954,7056,7143.350824,87.350824,0
10620,17958,15326,64,15272,809,47889,-86.115,-91.362,5.247,1.060930152,7089,7143.350824,54.350824,0
9879,16525,17385,72,16084,844,47752,-87.972,-91.012,3.04,1.03455645,7075,7143.350824,68.350824,0
10054,17211,14354,56,13404,756,47892,-86.137,-91.495,5.358,1.062203234,7122,7143.350824,21.350824,0
11255,17511,14192,60,15382,824,47898,-87.986,-92.967,4.981,1.056611279,7075,7143.350824,68.350824,0
13537,19000,12640,64,16070,860,47732,-87.805,-91.045,3.24,1.036899949,5489,5473.156037,-15.843963,1
8293,17130,12907,60,11855,758,47843,-87.58,-92.899,5.319,1.060733044,5433,5473.156037,40.156037,1
5386,16676,15496,60,12572,742,47823,-86.021,-91.233,5.212,1.060589856,5517,5473.156037,-43.843963,1
6062,17227,17984,72,17687,919,47883,-87.645,-92.168,4.523,1.05160591,5447,5473.156037,26.156037,1
2877,17041,17042,56,15154,825,47691,-87.911,-92.632,4.721,1.05370204,5489,5473.156037,-15.843963,1
3161,16752,17092,68,14310,788,47816,-86.06,-92.984,6.924,1.080455496,5475,5473.156037,-1.843963,1
11263,18162,12007,68,13454,800,47859,-87.661,-92.986,5.325,1.060745371,5475,5473.156037,-1.843963,1
12478,19317,14760,64,17579,900,47840,-87.8,-92.906,5.106,1.058154897,5479,5473.156037,-5.843963,1
1713,15479,17378,60,13553,756,47749,-86.185,-91.049,4.864,1.056436735,5489,5473.156037,-15.843963,1
560,13714,17841,56,13200,761,47813,-86.013,-92.679,6.666,1.077499913,5484,5473.156037,-10.843963,1
7061,16430,14115,64,12021,734,47958,-87.92,-91.098,3.178,1.036146497,5461,5473.156037,12.156037,1
11131,17807,11890,68,12735,776,47858,-87.687,-91.114,3.427,1.03908219,5503,5473.156037,-29.843963,1
5145,18142,15267,72,15442,828,47814,-87.961,-92.598,4.637,1.052716545,5447,5473.156037,26.156037,1
4945,17356,18733,60,17856,904,47620,-87.829,-92.44,4.611,1.052499744,5470,5473.156037,3.156037,1
3831,16375,16987,60,13924,816,47558,-87.638,-92.595,4.957,1.056562222,5442,5473.156037,31.156037,1
11779,16550,10693,64,11491,754,47733,-87.491,-92.93,5.439,1.062166394,5475,5473.156037,-1.843963,1
2732,16171,17316,68,14746,819,47689,-87.856,-92.543,4.687,1.053348661,5526,5473.156037,-52.843963,1
8878,18675,15486,60,15474,850,47765,-87.742,-92.915,5.173,1.058956942,5442,5473.156037,31.156037,1
7313,17537,13229,56,13046,780,47838,-87.747,-92.71,4.963,1.056560338,5465,5473.156037,8.156037,1
14693,19467,13274,68,18195,908,47983,-87.872,-92.969,5.097,1.058004825,5498,5473.156037,-24.843963,1
14805,20086,14529,80,20925,1021,47591,-87.461,-92.289,4.828,1.055201747,5475,5473.156037,-1.843963,1
14645,19832,14472,76,19944,989,47655,-87.529,-92.479,4.95,1.056552685,5428,5473.156037,45.156037,1
7077,18405,17454,64,17148,906,47821,-87.634,-92.527,4.893,1.055834493,5414,5473.156037,59.156037,1
3006,15023,17795,60,15080,858,47621,-87.549,-92.004,4.455,1.05088579,5451,5473.156037,22.156037,1
10468,18498,13610,68,14080,818,47971,-87.666,-91.046,3.38,1.038555426,5451,5473.156037,22.156037,1
5628,16390,14443,64,12393,751,47637,-87.854,-92.813,4.959,1.056445922,5428,5473.156037,45.156037,1
10913,17065,11103,68,11966,765,47669,-87.541,-92.858,5.317,1.060737255,5517,5473.156037,-43.843963,1
8896,17920,13389,60,12716,776,47904,-87.681,-91.093,3.412,1.03891379,5451,5473.156037,22.156037,1
6965,18467,15967,76,14968,840,47633,-87.701,-92.866,5.165,1.058893285,5451,5473.156037,22.156037,1
4192,16783,16707,60,13981,785,47885,-87.993,-92.984,4.991,1.056720421,5465,5473.156037,8.156037,1
8411,17524,13076,60,12938,807,47840,-87.416,-92.516,5.1,1.058341722,5433,5473.156037,40.156037,1
9785,19331,15552,68,16918,882,47891,-87.809,-92.871,5.062,1.057647849,5447,5473.156037,26.156037,1
10612,17195,12004,52,12109,755,47852,-87.707,-91.123,3.416,1.03894786,5489,5473.156037,-15.843963,1
9002,17787,12156,52,13527,810,47600,-87.577,-92.455,4.878,1.055699556,5517,5473.156037,-43.843963,1
6972,17851,18362,72,19352,977,47882,-87.504,-93.94,6.436,1.073550923,5409,5473.156037,64.156037,1
6768,18519,16141,72,15137,834,47760,-87.812,-92.961,5.149,1.058636633,5461,5473.156037,12.156037,1
4415,16803,16054,64,13417,749,47568,-86.222,-91.248,5.026,1.058291387,5503,5473.156037,-29.843963,1
18009,17664,10522,68,18856,946,47805,-87.671,-92.475,4.804,1.054795771,5437,5473.156037,36.156037,1
11776,18792,12105,64,15227,868,47611,-87.49,-92.54,5.05,1.057720882,5512,5473.156037,-38.843963,1
10715,19424,18003,64,19432,958,47887,-87.692,-92.75,5.058,1.05767915,5437,5473.156037,36.156037,1
7669,17011,14105,56,12623,756,47895,-87.876,-91.07,3.194,1.03634667,5442,5473.156037,31.156037,1
7014,17051,13673,72,12947,772,47641,-87.804,-92.724,4.92,1.056033894,5479,5473.156037,-5.843963,1
11423,18903,14374,68,16444,869,47841,-87.814,-92.895,5.081,1.057860933,5442,5473.156037,31.156037,1
6146,18125,15389,68,15073,847,47632,-87.659,-92.506,4.847,1.055293809,5447,5473.156037,26.156037,1
18223,17959,11046,72,18207,911,47930,-87.847,-92.971,5.124,1.058328685,5456,5473.156037,17.156037,1
5626,17380,15408,60,13302,758,47887,-86.08,-91.233,5.153,1.059862918,5484,5473.156037,-10.843963,1
6312,16725,14533,64,12276,732,47702,-86.035,-91.218,5.183,1.060242924,5484,5473.156037,-10.843963,1
15578,18990,11748,64,18208,951,47930,-87.474,-92.396,4.922,1.056268148,5512,5473.156037,-38.843963,1
5605,16999,15009,60,12666,747,47827,-87.995,-91.162,3.167,1.035990681,5489,5473.156037,-15.843963,1
10425,19387,16263,64,18594,958,47574,-87.501,-92.377,4.876,1.055725077,5456,5473.156037,17.156037,1
6861,17888,13968,60,13608,774,47762,-87.998,-92.983,4.985,1.056649015,5508,5473.156037,-34.843963,1
8342,17113,13587,60,12564,748,47643,-87.948,-91.162,3.214,1.036544322,5461,5473.156037,12.156037,1
10877,17298,11621,68,12392,783,47729,-87.491,-92.808,5.317,1.060771965,5479,5473.156037,-5.843963,1
2612,14945,17370,60,13981,840,47876,-87.404,-92.032,4.628,1.052949522,5447,5473.156037,26.156037,1
11236,19530,15671,76,18314,957,47834,-87.444,-92.411,4.967,1.056802068,5437,5473.156037,36.156037,1
5925,18312,16719,52,14978,819,47564,-87.923,-91.123,3.2,1.036395482,5470,5473.156037,3.156037,1
10516,19761,18490,60,21575,1002,47629,-87.757,-92.5,4.743,1.054046971,5423,5473.156037,50.156037,1
2770,16920,16947,60,14804,810,47691,-87.969,-92.733,4.764,1.054155441,5512,5473.156037,-38.843963,1
14409,19869,14665,72,19808,952,47846,-87.83,-92.811,4.981,1.05671183,5442,5473.156037,31.156037,1
3173,16524,16819,68,13772,777,47815,-86.016,-92.979,6.963,1.080950056,5484,5473.156037,-10.843963,1
7295,18392,13988,52,14672,836,47828,-87.655,-92.503,4.848,1.055307741,5423,5473.156037,50.156037,1
7199,18910,15220,64,17202,901,47761,-87.696,-92.234,4.538,1.051746944,5456,5473.156037,17.156037,1
7834,19574,17328,64,20083,977,47885,-87.665,-92.182,4.517,1.051525694,5428,5473.156037,45.156037,1
3947,16287,18041,60,15334,837,47751,-87.837,-92.632,4.795,1.054589751,5470,5473.156037,3.156037,1
18194,15809,9074,64,16036,843,47743,-87.969,-92.96,4.991,1.056735896,5447,5473.156037,26.156037,1
8865,18084,13039,60,13438,785,47908,-87.821,-92.964,5.143,1.058562303,5498,5473.156037,-24.843963,1
9386,17522,12512,60,12760,768,47656,-87.786,-92.969,5.183,1.059041305,5517,5473.156037,-43.843963,1
11570,19290,14488,76,17363,911,47906,-87.64,-92.617,4.977,1.056789137,5465,5473.156037,8.156037,1
9362,16894,12466,60,12171,779,47590,-87.457,-92.659,5.202,1.059480659,5475,5473.156037,-1.843963,1
10510,16662,12131,60,11507,730,47719,-87.778,-91.279,3.501,1.039884709,5475,5473.156037,-1.843963,1
5996,18773,16769,56,18213,926,47624,-87.706,-92.185,4.479,1.051068342,5414,5473.156037,59.156037,1
10242,17034,12007,56,11343,727,47915,-87.751,-91.347,3.596,1.04097959,5479,5473.156037,-5.843963,1
8040,17005,13897,52,11727,715,47959,-86.04,-91.553,5.513,1.064074849,5437,5473.156037,36.156037,1
14862,19794,13675,76,19949,978,47725,-87.627,-92.482,4.855,1.055405297,5442,5473.156037,31.156037,1
9504,18361,12943,64,14439,818,47595,-87.775,-92.749,4.974,1.056667616,5503,5473.156037,-29.843963,1
